"Brain.ID","Ammon's horn_RG_NeuN","Anterior group of the dorsal thalamus_RG_NeuN","Basic cell groups and regions_RG_NeuN","Basolateral amygdalar nucleus_RG_NeuN","Basomedial amygdalar nucleus_RG_NeuN","Brain stem_RG_NeuN","Caudoputamen_RG_NeuN","Cerebellar cortex_RG_NeuN","Cerebellar nuclei_RG_NeuN","Cerebellum_RG_NeuN","Cerebral cortex_RG_NeuN","Cerebral nuclei_RG_NeuN","Cerebrum_RG_NeuN","Claustrum_RG_NeuN","Cortex_RG_NeuN","Cortical plate_RG_NeuN","Cortical subplate_RG_NeuN","Dentate gyrus_RG_NeuN","Dentate gyrus, granule cell layer_RG_NeuN","Dentate gyrus, molecular layer_RG_NeuN","Dentate gyrus, polymorph layer_RG_NeuN","Endopiriform nucleus_RG_NeuN","Entorhinal area_RG_NeuN","Epithalamus_RG_NeuN","Fasciola cinerea_RG_NeuN","fiber tracts_RG_NeuN","Fundus of striatum_RG_NeuN","Geniculate group, dorsal thalamus_RG_NeuN","Geniculate group, ventral thalamus_RG_NeuN","Hindbrain_RG_NeuN","Hippo_RG_NeuN","Hippocampal formation_RG_NeuN","Hippocampal region_RG_NeuN","Hypothalamus_RG_NeuN","Induseum griseum_RG_NeuN","Interbrain_RG_NeuN","Intralaminar nuclei of the dorsal thalamus_RG_NeuN","Isocortex_RG_NeuN","Lateral amygdalar nucleus_RG_NeuN","Lateral group of the dorsal thalamus_RG_NeuN","Lateral septal complex_RG_NeuN","Medial group of the dorsal thalamus_RG_NeuN","Medulla_RG_NeuN","Medulla, behavioral state related_RG_NeuN","Medulla, motor related_RG_NeuN","Medulla, sensory related_RG_NeuN","Mid_Hind_Medulla_RG_NeuN","Midbrain_RG_NeuN","Midbrain, behavioral state related_RG_NeuN","Midbrain, motor related_RG_NeuN","Midbrain, sensory related_RG_NeuN","Midline group of the dorsal thalamus_RG_NeuN","Nucleus accumbens_RG_NeuN","Olfactory areas_RG_NeuN","Olfactory tubercle_RG_NeuN","Pallidum_RG_NeuN","Parasubiculum_RG_NeuN","Peripeduncular nucleus_RG_NeuN","Pons_RG_NeuN","Pons, behavioral state related_RG_NeuN","Pons, motor related_RG_NeuN","Pons, sensory related_RG_NeuN","Posterior amygdalar nucleus_RG_NeuN","Postsubiculum_RG_NeuN","Presubiculum_RG_NeuN","Reticular nucleus of the thalamus_RG_NeuN","Retrohippocampal region_RG_NeuN","root_RG_NeuN","Striatum_RG_NeuN","Striatum-like amygdalar nuclei_RG_NeuN","Striatum dorsal region_RG_NeuN","Striatum ventral region_RG_NeuN","Striatum_Pallidum_RG_NeuN","Subiculum_RG_NeuN","Subparafascicular area_RG_NeuN","Subparafascicular nucleus_RG_NeuN","Thalamus_RG_NeuN","Thalamus, polymodal association cortex related_RG_NeuN","Thalamus, sensory-motor cortex related_RG_NeuN","Ventral group of the dorsal thalamus_RG_NeuN","ventricular systems_RG_NeuN","Ammon's horn_NL_NeuN","Anterior group of the dorsal thalamus_NL_NeuN","Basic cell groups and regions_NL_NeuN","Basolateral amygdalar nucleus_NL_NeuN","Basomedial amygdalar nucleus_NL_NeuN","Brain stem_NL_NeuN","Caudoputamen_NL_NeuN","Cerebellar cortex_NL_NeuN","Cerebellar nuclei_NL_NeuN","Cerebellum_NL_NeuN","Cerebral cortex_NL_NeuN","Cerebral nuclei_NL_NeuN","Cerebrum_NL_NeuN","Claustrum_NL_NeuN","Cortex_NL_NeuN","Cortical plate_NL_NeuN","Cortical subplate_NL_NeuN","Dentate gyrus_NL_NeuN","Dentate gyrus, granule cell layer_NL_NeuN","Dentate gyrus, molecular layer_NL_NeuN","Dentate gyrus, polymorph layer_NL_NeuN","Endopiriform nucleus_NL_NeuN","Entorhinal area_NL_NeuN","Epithalamus_NL_NeuN","Fasciola cinerea_NL_NeuN","fiber tracts_NL_NeuN","Fundus of striatum_NL_NeuN","Geniculate group, dorsal thalamus_NL_NeuN","Geniculate group, ventral thalamus_NL_NeuN","Hindbrain_NL_NeuN","Hippo_NL_NeuN","Hippocampal formation_NL_NeuN","Hippocampal region_NL_NeuN","Hypothalamus_NL_NeuN","Induseum griseum_NL_NeuN","Interbrain_NL_NeuN","Intralaminar nuclei of the dorsal thalamus_NL_NeuN","Isocortex_NL_NeuN","Lateral amygdalar nucleus_NL_NeuN","Lateral group of the dorsal thalamus_NL_NeuN","Lateral septal complex_NL_NeuN","Medial group of the dorsal thalamus_NL_NeuN","Medulla_NL_NeuN","Medulla, behavioral state related_NL_NeuN","Medulla, motor related_NL_NeuN","Medulla, sensory related_NL_NeuN","Mid_Hind_Medulla_NL_NeuN","Midbrain_NL_NeuN","Midbrain, behavioral state related_NL_NeuN","Midbrain, motor related_NL_NeuN","Midbrain, sensory related_NL_NeuN","Midline group of the dorsal thalamus_NL_NeuN","Nucleus accumbens_NL_NeuN","Olfactory areas_NL_NeuN","Olfactory tubercle_NL_NeuN","Pallidum_NL_NeuN","Parasubiculum_NL_NeuN","Peripeduncular nucleus_NL_NeuN","Pons_NL_NeuN","Pons, behavioral state related_NL_NeuN","Pons, motor related_NL_NeuN","Pons, sensory related_NL_NeuN","Posterior amygdalar nucleus_NL_NeuN","Postsubiculum_NL_NeuN","Presubiculum_NL_NeuN","Reticular nucleus of the thalamus_NL_NeuN","Retrohippocampal region_NL_NeuN","root_NL_NeuN","Striatum_NL_NeuN","Striatum-like amygdalar nuclei_NL_NeuN","Striatum dorsal region_NL_NeuN","Striatum ventral region_NL_NeuN","Striatum_Pallidum_NL_NeuN","Subiculum_NL_NeuN","Subparafascicular area_NL_NeuN","Subparafascicular nucleus_NL_NeuN","Thalamus_NL_NeuN","Thalamus, polymodal association cortex related_NL_NeuN","Thalamus, sensory-motor cortex related_NL_NeuN","Ventral group of the dorsal thalamus_NL_NeuN","ventricular systems_NL_NeuN"
"1-11-2014_01",0.159567956723471,0.128792626335732,0,0.18948932657394,0.255422208743122,0,0.249855488407437,0,0,0,0,0,0,0.204184935980102,0.208257791518109,0,0.211321349188621,0,0.338383256931333,0.0923904300923946,0.340619752166138,0.227958988389989,0.202154810031483,0.142391314154325,0.0312470876436208,0.0670344856506964,0.203725571725572,0.0783265974026323,0.140921429691352,0,0.189033262839205,0.184366517787748,0,0.126910778089303,0,0,0.127319465400755,0.208048377667506,0.277718764297508,0.0733557097089487,0.134758489459343,0.0962324379799696,0,0,0,0,0.135753058464547,0.140873490492532,0.0806611186329551,0.145081810554737,0.146363248312348,0.129312591902803,0.297064848278457,0.215049529634745,0.269014920205769,0.120663787048599,0.272585791611487,0.119421412576409,0.11299688128673,0.0908623153826771,0.161078096470543,0.140285283141989,0.0894744236619305,0.279790811461979,0.325419873218672,0.081245381399507,0,0.0060313630880579,0.180631621232989,0.260758652728054,0,0,0.219075395748471,0.205193199733266,0,0.129319387418707,0.108591230096991,0,0,0.136958823723677,0.0618079592544817,0.165190782240816,0.133259503314068,0,0.183383309677326,0.267717270818534,0,0.255271325150916,0,0,0,0,0,0,0.216552485885247,0.212387234907615,0,0.214737842928674,0,0.6021527526205,0.0385196464746971,0.251489310735878,0.232273348979438,0.205916969482587,0.214910119793353,0.0484156009916301,0.0363876735490983,0.225148044238232,0.0812595090243379,0.133569503629301,0,0.188168922060135,0.165957430491463,0,0.127249771110161,0.000195920499814964,0,0.129411548137694,0.212220612073741,0.283507102077421,0.0800476745582384,0.151491769234493,0.104765111366574,0,0,0,0,0.143671175963477,0.146930491755258,0.071545207899552,0.149022809020665,0.186026098640044,0.128102225596686,0.290018236806903,0.208265558552994,0.256103189677787,0.107538699317096,0.204397382706876,0.154111469317078,0.127796744108041,0.0787174049740281,0.263787550752913,0.0830253162482551,0.0972041314533129,0.279198340560121,0.297697360319242,0.121410809697059,0,0.0205066344993969,0.181236083945915,0.253209692566629,0,0,0.218042944267979,0.185739662070677,0,0.123077238256855,0.113894397231103,0,0,0.139003699337785,0.0274226889552106
"1-11-2015_02",0.158136578261717,0.132973103226094,0,0.258147490376305,0.26887285076435,0,0.248329965173084,0,0,0,0,0,0,0.299425216283209,0.296069422980388,0,0.24453730308179,0,0.208007019815055,0.132596118772745,0.460713858812372,0.213196275913043,0.228688202722619,0.136954014679528,0.00982943389084715,0.0957962335871839,0.254878345631378,0.0690611127143673,0.135074328051454,0,0.199811830886241,0.259505220726971,0,0.126601740153979,0.00269787905200681,0,0.120821692650482,0.299760907838143,0.301359419258384,0.0897244944024859,0.150055401635383,0.111178140761862,0,0,0,0,0.135594815945472,0.141070775651915,0.0708863462699914,0.147723416824691,0.148249371209737,0.0804176307620708,0.261715290237798,0.215415084620604,0.225105407067813,0.14749219213588,0.340370275887738,0.0892722270176953,0.1050340357244,0.101405924033203,0.0947167717457591,0.100638550141797,0.328348348654743,0.340839864546423,0.371238322811484,0.0361872977629607,0,0.282513395031661,0.179131889248217,0.233832777689018,0,0,0.217962613122366,0.23396459531265,0,0.0996403419260944,0.104371301573918,0,0,0.127448299996719,0.0557268890000558,0.174126631123455,0.148742477919419,0,0.27339321468273,0.259848790299266,0,0.248651753091597,0,0,0,0,0,0,0.29426219700582,0.299984564340845,0,0.244244743434516,0,0.44104818481093,0.0420199524947989,0.376089694651229,0.232113362397808,0.246635238917908,0.210335507942688,0.0404550635882077,0.0417383898113841,0.26110957821967,0.0722555835951314,0.144856376535733,0,0.206309805428742,0.215123774089848,0,0.132305786853039,0.0138150289017341,0,0.157845433857138,0.303910567196127,0.307889565511519,0.0853133816305103,0.160147679204034,0.103411596414804,0,0,0,0,0.138082262510407,0.136041986270242,0.0782407512543501,0.144084336569291,0.15370676640544,0.0483669411219611,0.270389403018263,0.216852597789591,0.245985022247006,0.128513746772699,0.320675760729609,0.135799833985533,0.149475695439415,0.102351605761564,0.259767425616241,0.0685435771769697,0.186579388644595,0.355670357638032,0.351656757067782,0.136355925246942,0,0.113979542133463,0.155103795129202,0.217797841894038,0,0,0.21588353468714,0.221922751548066,0,0.115481225319532,0.111440284396898,0,0,0.128395330024004,0.0185572865565147
"1-11-23-15_03",0.175895155542644,0.184058353548788,0,0.22346850963552,0.260015580022579,0,0.287456915138942,0,0,0,0,0,0,0.259826085099796,0.300199923693413,0,0.218252378053187,0,0.310331785080699,0.102332283706463,0.404724954881994,0.164039480373918,0.151932102214297,0.146460007706895,0.0219890311725343,0.0783445391727809,0.248885181698458,0.131624182069182,0.240730416010633,0,0.191549541459816,0.139209972813788,0,0.0595601582546652,0,0,0.110375529732332,0.30583244456409,0.292468397703147,0.143204050037953,0.153297417691216,0.11327833414485,0,0,0,0,0.132386897099927,0.134753686419293,0.031909734972476,0.139833859117834,0.169488097094741,0.140372484368932,0.291247179602642,0.21216413012275,0.215297808941271,0.121280949227529,0.254606132239449,0.0274813333167683,0.0969780393036203,0.0993931774020927,0.104443632836038,0,0.278549496450971,0.316629224032136,0.367603550718387,0.134867534071327,0,0,0.212671302037868,0.294662185529033,0,0,0.239870549700783,0.240353032103706,0.128771400882955,0.144303712413909,0.139416117876929,0,0,0.135291165736186,0.095798024269758,0.182037678647016,0.182581836528844,0,0.243624826375911,0.296587790342522,0,0.298404708558679,0,0,0,0,0,0,0.294851399974056,0.298115353864999,0,0.236255888658704,0,0.575945765437904,0.0773425849619339,0.271923378653708,0.166033543693547,0.16105489344555,0.263985609628121,0.0576054344749505,0.0417928717165707,0.253654682835716,0.121458160137867,0.223640363778493,0,0.199668401150302,0.151212216141178,0,0.0632207939216712,0.0023712107122931,0,0.12508597478769,0.302569974610379,0.348403681246443,0.127159851863404,0.2056255359714,0.116579667683458,0,0,0,0,0.136668008159563,0.140822447840357,0.0421955643571297,0.141535405814511,0.218436391314495,0.148537455229192,0.289028368144368,0.192976203912127,0.205753038135936,0.118896585689541,0.330516026753468,0.125249746159641,0.087952170208126,0.0986933664155441,0.0912604994616511,0,0.2749829940666,0.31780248793505,0.356064399110108,0.156344353852762,0,0,0.193920881167646,0.267821240825063,0,0,0.240338382134866,0.226803944701318,0.139144863145192,0.1864527316906,0.145333713009337,0,0,0.151379390440707,0.0518310655145292
"1-11-23-15_17",0.158982695377349,0.106688732718659,0,0.282431313455327,0.294510988593533,0,0.309336208101732,0.0582791791009753,0,0,0,0,0,0.353559083755466,0.29595762023117,0,0.276417159268708,0,0.348879293412287,0.0863275880077186,0.38094115369629,0.287471234086736,0.243708283863551,0.0918073057592979,0.0221175563267779,0.0586080542967772,0.280610316460387,0.0823494839506467,0.164003143408344,0,0.194679664631116,0.23055138671577,0,0.0369249362575204,0.0258413461538462,0,0.0602712083797658,0.297297425437555,0.339388964335593,0.110278293316867,0.160554006046165,0.108239000831891,0.00328439761025549,0,0,0.00328439761025549,0.0773535423935728,0.0879332837050844,0.0374164237190037,0.0817908502118993,0.134673763932816,0.0607666395347149,0.324380804900354,0.229489764825466,0.18479572714022,0.138448324264783,0.0933211641423886,0.121606897531858,0.0485041672050545,0.0516160631498884,0.0625674945188102,0.0429547021288879,0.254966957052054,0.251307354496354,0.176584635004437,0.0482114180892016,0,0,0.194903296084952,0.298867832727773,0,0,0.252738812742007,0.182432340301046,0,0.0991022656556111,0.0913269667075268,0,0,0.103310631954974,0.0454519669464425,0.160878726604738,0.105647203524568,0,0.292607902472195,0.290253599267985,0,0.315582287780347,0.000472388224254842,0,0,0,0,0,0.372035886600241,0.285737816228042,0,0.279498144953248,0,0.65139372577745,0.0463483680956673,0.238777438356909,0.275650214811509,0.24061213355405,0.104179787154553,0.0131119643947988,0.0303239662110057,0.29557270408626,0.0755703071754319,0.161577643511997,0,0.198828831302006,0.217000249318274,0,0.0431396224948342,0.060861452340227,0,0.0948011012249132,0.286171402597778,0.337101495656103,0.0820164936665673,0.169822030690644,0.0945830931287519,0.0220110217431885,0,0,0.0220110217431885,0.086807241107718,0.0958038500173758,0.0491822975453242,0.0854253057513507,0.168733767928035,0.0528902775610854,0.3254769972117,0.213450427411607,0.163744529426164,0.122109430266624,0.0897582731596859,0.119644506737171,0.0651314348717276,0.0523304276041948,0.106816304981964,0.0686701881725885,0.274462810318311,0.283014393959096,0.192872405586493,0.130801774754606,0,0,0.175366601631501,0.275274654375385,0,0,0.245164804151951,0.192439615769029,0,0.139650850105082,0.0992766649507967,0,0,0.127255128881522,0.0194592020636512
"1-12-02-15_14",0.173727282542606,0.135387637225605,0,0.25368937519162,0.26365236483332,0,0.284326902789603,0,0,0,0,0,0,0.34329091567041,0.309983629970828,0,0.253497607484146,0,0.439815295821415,0.121948576734176,0.225210584122804,0.249938736357601,0.245517532727117,0.0832104724268942,0,0.0661320562742191,0.272477091465849,0.101961349446064,0.180049586426599,0,0.204028088955828,0.176901870708541,0,0.045687827084681,0.00963006957407093,0,0.107661133736915,0.313959139082493,0.35900080041476,0.132492654772828,0.145824054987697,0.0839081214941716,0,0,0,0,0.111951317026115,0.124358331912946,0.0435158293929866,0.125279669698709,0.176814047641929,0.12224675152897,0.253675243505332,0.21233396450751,0.157906928135033,0.127563177069191,0.158403209878149,0.166638786662206,0.0577044278851731,0.0558138284923954,0.0370913675018852,0.0776486302605193,0.209140756987463,0.212925556027564,0.296060218424728,0.0907713721423047,0,0.233009708737864,0.189998283650762,0.244663042939515,0,0,0.225672890350535,0.199069868400627,0.0419715227795434,0.162610897503807,0.117373011537978,0,0,0.124871448050029,0.0337323985405113,0.172960539775811,0.16044053225155,0,0.272232654414449,0.272381650188221,0,0.296960272077524,0,0,0,0,0,0,0.366893733172794,0.302751492869396,0,0.254966905900004,0,0.633153042982391,0.0716432178893922,0.189855260571763,0.243821936972688,0.261055330998681,0.0949085645158593,0,0.0371499961724236,0.287907625012282,0.107717052588634,0.199468134615129,0,0.206940481576202,0.162355175675241,0,0.0518029259274964,0,0,0.11139267698014,0.305977630781495,0.360018711567847,0.11830109871082,0.160753117330982,0.0759820565820661,0,0,0,0,0.119398124247362,0.130107252743092,0.0466445341354611,0.128995555236893,0.207643466840191,0.0859068107860209,0.264689878891745,0.199023802679168,0.150819580106776,0.108565970635329,0.184739299482187,0.168572525583026,0.0796107843416431,0.0823964129454877,0.0665731192036381,0.057691063794756,0.231974334571578,0.25911092302668,0.301298650802908,0.141018913089226,0,0.0129449838187702,0.172017954539625,0.230076759297619,0,0,0.222680415486673,0.188950287766683,0.0133157707817284,0.165642347101716,0.117014809828967,0,0,0.130843756974825,0.0208620427969406
"1-12-07-15_08",0.156868702561623,0.149291335053799,0,0.233514387589218,0.245744802714478,0,0.243261453912873,0.0076271186440678,0,0,0,0,0,0.295379273339542,0.270294962933593,0,0.241283742099372,0,0.357836665051714,0.137398621332082,0.365810480633738,0.230700345945611,0.164034366402884,0.171655503022845,0.0130478212011487,0.0622440006720471,0.216395426857346,0.108846555206211,0.158434518613862,0,0.179888686604239,0.157905006956968,0,0.0562451974375991,0.0818673438507388,0,0.120162147299898,0.272539540710689,0.33705226213964,0.14466079461792,0.129952205270917,0.115876915429544,0,0,0,0,0.0990933062837522,0.11410850653074,0.0133665866311923,0.118148526165271,0.1657880712286,0.0960184170886512,0.228646812739708,0.204147026438531,0.240272598280445,0.108654334289968,0.33085494659377,0.0122903376764119,0.0431927311888755,0.0308317505493528,0.0483982695531161,0.0552618947312795,0.203659498284277,0.312582616071544,0.367417277800898,0.0734738863204866,0,0,0.180449347361889,0.243992814536168,0,0,0.206134322217971,0.176549357959916,0,0.122759994716449,0.124536159400519,0,0,0.134587151853485,0.0500785101923546,0.162409194929601,0.188562107963807,0,0.263026338824154,0.264779969802219,0,0.255940935330455,0.0742376120019625,0,0,0,0,0,0.295727356431737,0.260161668529906,0,0.254795804297471,0,0.669121233184459,0.0884779567782909,0.288606079314522,0.23238017717266,0.172668001020878,0.193197926269565,0.0167974739271022,0.0318057879643935,0.201397706054948,0.107947177633259,0.165351818014926,0,0.186648423771817,0.170997695460703,0,0.0684449522382973,0.0510984494936127,0,0.133585086425184,0.260569455616355,0.350447173177257,0.132823575744021,0.140825343881453,0.11268887983339,0,0,0,0,0.105971157601949,0.121176470728086,0.0316958441723666,0.123406177043616,0.190828726658857,0.115416804849132,0.238506099885982,0.191746356890785,0.232374199638934,0.0949213284832617,0.349287152398571,0.05821502461297,0.05655822531495,0.0514181247981836,0.104962390245984,0.0304232547748416,0.254845453286467,0.332721555224236,0.380054752838369,0.155044284910476,0,0,0.165703217852153,0.248224118506721,0,0,0.207710965249283,0.160179565921887,0,0.166594513878432,0.136797518931783,0,0,0.156698885190891,0.0246462535755232
"1-12-09-15_12",0.175031696416819,0.165486103461252,0,0.280727199812853,0.312482029724076,0,0.291637278459818,0,0,0,0,0,0,0.380108103346935,0.325156018833616,0,0.294024168993073,0,0.332802351723646,0.114521706594286,0.394014256088302,0.275906091890232,0.236329158391621,0.158088983173985,0.118593018305662,0.0667290378591412,0.257429520917142,0.105070350296509,0.194771968091309,0,0.209836553049084,0.154596864492364,0,0.0641439249170944,0.0120807560449128,0,0.0991973102357342,0.327240462792996,0.329078259565145,0.125326456551118,0.217405395480132,0.111024998754365,0,0,0,0,0.129907687529221,0.136184802261452,0.0549189106043105,0.135686632878131,0.199614883109527,0.144236710375891,0.357129997099346,0.267881430332474,0.269484575541103,0.138777869571933,0.316196000037541,0.26988076723691,0.0890106984853675,0.0438852482028474,0.0897421181327559,0.129427309040896,0.178606065823075,0.321825148823615,0.308022613310375,0.13744593388262,0,0,0.201064579291529,0.292848653721425,0,0,0.256604610395687,0.245751630357832,0.176569832402235,0.186016267330879,0.131529009015094,0,0,0.136965919963038,0.064011335718916,0.173818221537607,0.185049784501676,0,0.299429108027935,0.322661469933185,0,0.305068547833597,0,0,0,0,0,0,0.375672470716705,0.32353930110758,0,0.298713000077524,0,0.541508843257542,0.0514798268312985,0.380629614366439,0.28520181209979,0.25131875509519,0.173513969072793,0.124607358695053,0.0348974573712565,0.253579085690573,0.116102728373835,0.208327229332126,0,0.212068153093189,0.165302433405173,0,0.075503183163495,0.0251429856693015,0,0.105810638211496,0.325170887667213,0.353094963731674,0.114218248544901,0.223777807680175,0.111961529209388,0,0,0,0,0.138751357333239,0.139375153719463,0.0783327971231069,0.140906557115907,0.212641105866964,0.146157055762022,0.355132150268431,0.260571400622048,0.263743503019092,0.137405378984406,0.329512091407938,0.302713911525029,0.134880628933987,0.083148350768924,0.21422633776678,0.092035873228607,0.266457300875585,0.312048460879043,0.324151933967416,0.163515263349615,0,0,0.188801758597339,0.27010189672021,0,0,0.258774601890228,0.232734797795797,0.130623374976219,0.180082901415619,0.136005068694044,0,0,0.142061810857733,0.0300285842813246
"1-12-14-15_04",0.172237027854529,0.146711702812749,0,0.202279042110384,0.26524494880481,0,0.280201411004306,0,0,0,0,0,0,0.254817352294405,0.298086035309674,0,0.223375686165401,0,0.385336659957628,0.0916330155018149,0.489458905140799,0.204134830185839,0.18681838693292,0.169509897643685,0.0211587521818914,0.0644208147094159,0.250705202929373,0.114236964682962,0.173537020940542,0,0.196618833768475,0.16192976468716,0,0.0809397169064682,0.0450311990901546,0,0.16784114340392,0.303304053439123,0.280662973491848,0.148976825144573,0.16496210454354,0.145208973627973,0,0,0,0,0.1314608071116,0.141886648448363,0.0587675672486548,0.150654746298167,0.188315490588728,0.171566318088826,0.32417991890967,0.18899253255412,0.217437874694907,0.143622253678937,0.389890366030501,0.0410346339324857,0.0721632961848593,0.0822878173124783,0.0600009737206984,0.09747599376562,0.266298050083517,0.337303719502608,0.396081095436984,0.102095742248505,0,0,0.200248458469351,0.241680764609845,0,0,0.240341634084954,0.192399520699636,0.0943081636481107,0.121727293842694,0.13898415157821,0,0,0.145699601647544,0.0379270745940953,0.174345926616793,0.169055984003795,0,0.199126210771488,0.254618121167925,0,0.295973585013769,0,0,0,0,0,0,0.283165283146327,0.292446861595714,0,0.217996374235932,0,0.651826970377272,0.0559378050275904,0.403211098567044,0.203186537451739,0.193143350395854,0.267775231310424,0.155171172036299,0.0332013308859639,0.252845444933845,0.115439544061183,0.178693079543252,0,0.20095862184103,0.139701038126884,0,0.0848432657922879,0.018012192869019,0,0.205191552220593,0.297575459319854,0.283208012376975,0.140786265706505,0.179481226525815,0.148978809804691,0,0,0,0,0.13839703002476,0.147024404445168,0.0721858707910639,0.155887653225556,0.201464250449089,0.190484217658658,0.327878547345128,0.18028622276639,0.231389790805919,0.13671192818748,0.369907112437544,0.063973063973064,0.0926367361445128,0.0905297238297056,0.144888290172969,0.0735261717869367,0.263680374183446,0.383933012321582,0.407050189750936,0.14757383768417,0,0,0.188351965099141,0.235652669735737,0,0,0.244873968459323,0.187145075416168,0.110275338932442,0.156949849030404,0.15242601823549,0,0,0.157085230804359,0.0260910771136097
"1-12-14-15_19",0.15945565389806,0.15896498622863,0,0.256563200337775,0.273901928803791,0,0.290822827582852,0,0,0,0,0,0,0.360950790432361,0.311013170416465,0,0.247922670547174,0,0.255307474658865,0.134831555492637,0.328553043750912,0.2365345851512,0.154662587916754,0.164460973979143,0.0396367850489225,0.072008568497466,0.21184272256553,0.124132431436036,0.171118588079164,0,0.174424647785705,0.144744951077707,0,0.0523921129243897,0.0248731592624675,0,0.110067295318054,0.315527189160775,0.297400628636857,0.123773430610607,0.189459061662379,0.0833314230541055,0,0,0,0,0.101228442672166,0.106788443838073,0.0185170544037301,0.107124928407894,0.155616015128677,0.0918457646747497,0.323671125427211,0.239557481885274,0.255277562907637,0.13835958491092,0.306332222183955,0.0433668597619199,0.0622060778924317,0.0327692658165739,0.0546989678619032,0.122285116047981,0.25935371511883,0.256288271376799,0.253618970903893,0.0958978938203644,0,0,0.24698173769505,0.281778353653269,0,0,0.251562969367036,0.186207635351135,0,0.102184388496202,0.123873537895884,0,0,0.139128693696276,0.0676964565192586,0.163527459467184,0.18365673565374,0,0.260149280532332,0.277208825959605,0,0.298810675085422,0,0,0,0,0,0,0.360842342772865,0.313487490832384,0,0.251473024300811,0,0.534654866527978,0.0534743147259094,0.187254853061061,0.234491893073208,0.163343749740854,0.233781107303409,0.0406197590509747,0.0388784341758694,0.245848175720928,0.109036621339665,0.173297558127838,0,0.177642656356003,0.108461562257568,0,0.0651366221431457,0.157121661721068,0,0.115379217826068,0.318363378071053,0.320087486053433,0.110949736637535,0.197303151654242,0.083097521956173,0,0,0,0,0.11914683201798,0.121542360490177,0.0463168340167703,0.120539200071926,0.197314504163746,0.104164541404956,0.328921049167654,0.224699104190703,0.23453263229945,0.125624023677761,0.295264173269913,0.161389565440328,0.103215667420661,0.0872249826926944,0.145382732715778,0.0525679137043096,0.222729069861366,0.273767380346439,0.261684924083853,0.133360279223912,0,0,0.198744944431451,0.264505996007544,0,0,0.245507445572275,0.184760277034976,0,0.161376478170291,0.129165080571256,0,0,0.147143037945717,0.0404933987068251
"1-12-18-15_08",0.183325980517176,0.206971987746016,0,0.29263192818869,0.345929870033263,0,0.300955017041377,0,0,0,0,0,0,0.397181075309907,0.297169897107727,0,0.313522558261574,0,0.463981311378739,0.0880209091231406,0.424697213059655,0.304112435209125,0.183634067711686,0.179493960792867,0.0406058811920268,0.0632517763540172,0.235808278252458,0.118746922331597,0.205551567819869,0,0.210940958942438,0.202874063011031,0,0.0707132919203363,0.263807957175119,0,0.100815231503707,0.295996191863977,0.379582365201685,0.123317284705382,0.211381020970772,0.0877022908318509,0,0,0,0,0.132731510027643,0.141336929265309,0.069479708326672,0.142615848288871,0.195205878117948,0.133138275054173,0.304396671016514,0.25197020510007,0.267612164595157,0.154215248026836,0.368696854135041,0.0253519154002381,0.0667213437058597,0.0769658428911777,0.0831024762869298,0.0295702604821346,0.347939365963524,0.297163418018943,0.373679637690914,0.0749884989004151,0,0,0.250391447746545,0.31659150067745,0,0,0.264559133488703,0.231101006414286,0.264390719710165,0.179202734651955,0.130748709737935,0,0,0.138571345931225,0.0623109344864739,0.183468259859628,0.216017154230965,0,0.316291892240763,0.354202164027653,0,0.307490552979813,0,0,0,0,0,0,0.40041449694352,0.293596829565539,0,0.313980314904775,0,0.624231858412231,0.0534768896081804,0.323376082776666,0.292150390685321,0.205819501001879,0.202445624320945,0.0424708078308808,0.0366969685387822,0.260957160520765,0.132520654371252,0.227116050527935,0,0.213254822973382,0.13775565743287,0,0.0833530918418509,0.0513410314210793,0,0.135874518621643,0.29212936862813,0.383040687198706,0.110393500505275,0.203423611333642,0.0709163985804107,0,0,0,0,0.134533182440098,0.139491555301938,0.0694691668089049,0.140155879572411,0.182769783763273,0.139830100609287,0.316860266267548,0.236751486094793,0.253322157458767,0.134883974232839,0.310166088946587,0.133675966715614,0.0883593058753693,0.0782081836058302,0.133447866519246,0.11643935846406,0.32472513915281,0.306565819935746,0.367988641228001,0.151169616121661,0,0,0.225243716528511,0.295526730786366,0,0,0.257222214678643,0.258163642282259,0.167376856576709,0.191293404773273,0.139220208267125,0,0,0.138511773099405,0.0452361397435756
