"Brain.ID","Ammon's horn_RG_Thionine","Anterior group of the dorsal thalamus_RG_Thionine","Basic cell groups and regions_RG_Thionine","Basolateral amygdalar nucleus_RG_Thionine","Basomedial amygdalar nucleus_RG_Thionine","Brain stem_RG_Thionine","Caudoputamen_RG_Thionine","Cerebellar cortex_RG_Thionine","Cerebellar nuclei_RG_Thionine","Cerebellum_RG_Thionine","Cerebral cortex_RG_Thionine","Cerebral nuclei_RG_Thionine","Cerebrum_RG_Thionine","Claustrum_RG_Thionine","Cortex_RG_Thionine","Cortical plate_RG_Thionine","Cortical subplate_RG_Thionine","Dentate gyrus_RG_Thionine","Dentate gyrus, granule cell layer_RG_Thionine","Dentate gyrus, molecular layer_RG_Thionine","Dentate gyrus, polymorph layer_RG_Thionine","Endopiriform nucleus_RG_Thionine","Entorhinal area_RG_Thionine","Epithalamus_RG_Thionine","Fasciola cinerea_RG_Thionine","fiber tracts_RG_Thionine","Fundus of striatum_RG_Thionine","Geniculate group, dorsal thalamus_RG_Thionine","Geniculate group, ventral thalamus_RG_Thionine","Hindbrain_RG_Thionine","Hippo_RG_Thionine","Hippocampal formation_RG_Thionine","Hippocampal region_RG_Thionine","Hypothalamus_RG_Thionine","Induseum griseum_RG_Thionine","Interbrain_RG_Thionine","Intralaminar nuclei of the dorsal thalamus_RG_Thionine","Isocortex_RG_Thionine","Lateral amygdalar nucleus_RG_Thionine","Lateral group of the dorsal thalamus_RG_Thionine","Lateral septal complex_RG_Thionine","Medial group of the dorsal thalamus_RG_Thionine","Medulla_RG_Thionine","Medulla, behavioral state related_RG_Thionine","Medulla, motor related_RG_Thionine","Medulla, sensory related_RG_Thionine","Mid_Hind_Medulla_RG_Thionine","Midbrain_RG_Thionine","Midbrain, behavioral state related_RG_Thionine","Midbrain, motor related_RG_Thionine","Midbrain, sensory related_RG_Thionine","Midline group of the dorsal thalamus_RG_Thionine","Nucleus accumbens_RG_Thionine","Olfactory areas_RG_Thionine","Olfactory tubercle_RG_Thionine","Pallidum_RG_Thionine","Parasubiculum_RG_Thionine","Peripeduncular nucleus_RG_Thionine","Pons_RG_Thionine","Pons, behavioral state related_RG_Thionine","Pons, motor related_RG_Thionine","Pons, sensory related_RG_Thionine","Posterior amygdalar nucleus_RG_Thionine","Postsubiculum_RG_Thionine","Presubiculum_RG_Thionine","Reticular nucleus of the thalamus_RG_Thionine","Retrohippocampal region_RG_Thionine","root_RG_Thionine","Striatum_RG_Thionine","Striatum-like amygdalar nuclei_RG_Thionine","Striatum dorsal region_RG_Thionine","Striatum ventral region_RG_Thionine","Striatum_Pallidum_RG_Thionine","Subiculum_RG_Thionine","Subparafascicular area_RG_Thionine","Subparafascicular nucleus_RG_Thionine","Thalamus_RG_Thionine","Thalamus, polymodal association cortex related_RG_Thionine","Thalamus, sensory-motor cortex related_RG_Thionine","Ventral group of the dorsal thalamus_RG_Thionine","ventricular systems_RG_Thionine","Ammon's horn_NL_Thionine","Anterior group of the dorsal thalamus_NL_Thionine","Basic cell groups and regions_NL_Thionine","Basolateral amygdalar nucleus_NL_Thionine","Basomedial amygdalar nucleus_NL_Thionine","Brain stem_NL_Thionine","Caudoputamen_NL_Thionine","Cerebellar cortex_NL_Thionine","Cerebellar nuclei_NL_Thionine","Cerebellum_NL_Thionine","Cerebral cortex_NL_Thionine","Cerebral nuclei_NL_Thionine","Cerebrum_NL_Thionine","Claustrum_NL_Thionine","Cortex_NL_Thionine","Cortical plate_NL_Thionine","Cortical subplate_NL_Thionine","Dentate gyrus_NL_Thionine","Dentate gyrus, granule cell layer_NL_Thionine","Dentate gyrus, molecular layer_NL_Thionine","Dentate gyrus, polymorph layer_NL_Thionine","Endopiriform nucleus_NL_Thionine","Entorhinal area_NL_Thionine","Epithalamus_NL_Thionine","Fasciola cinerea_NL_Thionine","fiber tracts_NL_Thionine","Fundus of striatum_NL_Thionine","Geniculate group, dorsal thalamus_NL_Thionine","Geniculate group, ventral thalamus_NL_Thionine","Hindbrain_NL_Thionine","Hippo_NL_Thionine","Hippocampal formation_NL_Thionine","Hippocampal region_NL_Thionine","Hypothalamus_NL_Thionine","Induseum griseum_NL_Thionine","Interbrain_NL_Thionine","Intralaminar nuclei of the dorsal thalamus_NL_Thionine","Isocortex_NL_Thionine","Lateral amygdalar nucleus_NL_Thionine","Lateral group of the dorsal thalamus_NL_Thionine","Lateral septal complex_NL_Thionine","Medial group of the dorsal thalamus_NL_Thionine","Medulla_NL_Thionine","Medulla, behavioral state related_NL_Thionine","Medulla, motor related_NL_Thionine","Medulla, sensory related_NL_Thionine","Mid_Hind_Medulla_NL_Thionine","Midbrain_NL_Thionine","Midbrain, behavioral state related_NL_Thionine","Midbrain, motor related_NL_Thionine","Midbrain, sensory related_NL_Thionine","Midline group of the dorsal thalamus_NL_Thionine","Nucleus accumbens_NL_Thionine","Olfactory areas_NL_Thionine","Olfactory tubercle_NL_Thionine","Pallidum_NL_Thionine","Parasubiculum_NL_Thionine","Peripeduncular nucleus_NL_Thionine","Pons_NL_Thionine","Pons, behavioral state related_NL_Thionine","Pons, motor related_NL_Thionine","Pons, sensory related_NL_Thionine","Posterior amygdalar nucleus_NL_Thionine","Postsubiculum_NL_Thionine","Presubiculum_NL_Thionine","Reticular nucleus of the thalamus_NL_Thionine","Retrohippocampal region_NL_Thionine","root_NL_Thionine","Striatum_NL_Thionine","Striatum-like amygdalar nuclei_NL_Thionine","Striatum dorsal region_NL_Thionine","Striatum ventral region_NL_Thionine","Striatum_Pallidum_NL_Thionine","Subiculum_NL_Thionine","Subparafascicular area_NL_Thionine","Subparafascicular nucleus_NL_Thionine","Thalamus_NL_Thionine","Thalamus, polymodal association cortex related_NL_Thionine","Thalamus, sensory-motor cortex related_NL_Thionine","Ventral group of the dorsal thalamus_NL_Thionine","ventricular systems_NL_Thionine"
"1-11-2014_01",0.216241414188689,0.251548177587297,0,0.246094579293751,0.260367827857453,0,0.21626893139487,0,0,0,0,0,0,0.312938682397401,0.216513635360419,0,0.263047743815393,0,0.37548754305649,0.214597755225486,0.420533364074779,0.248977521932935,0.258074445032985,0.249384209324773,0.0279882480284521,0.161322558558457,0.234272973403408,0.232907054115888,0.278302621839573,0,0.258368255138642,0.254458688972599,0,0.227097907628553,0,0,0.234218582703051,0.213239035106848,0.288126722072057,0.223642617982984,0.210753799174437,0.220062988022646,0,0,0,0,0.218281622986486,0.224229392973833,0.205039040109863,0.233371365491965,0.216849521120193,0.240950239561138,0.294566424536774,0.244250998665745,0.252198493866443,0.223969834633394,0.431895268414507,0.208587860186537,0.192215200199387,0.202724776220135,0.202503198196389,0.179824881545917,0.357678133688696,0.288296905431725,0.315243991121847,0.202849229441105,0,0.0811808118081181,0.227327893597007,0.263164819646889,0,0,0.22947589977131,0.312548766546886,0,0.254553644501684,0.228063508653795,0,0,0.222148733704656,0.228886241882335,0.221059207052785,0.259219410795933,0,0.255876492717332,0.272669100599133,0,0.215125132776746,0,0,0,0,0,0,0.325886613147357,0.220017350763135,0,0.269045670594043,0,0.70011085844691,0.111027909507891,0.358573792546398,0.254141127286052,0.256673059094064,0.352341315144246,0.0757756224831263,0.150165939214319,0.225285806640549,0.25279584089105,0.297549680808654,0,0.257298515721633,0.245379098063931,0,0.259754064368508,0.0358096434741637,0,0.239918261812419,0.216521794990757,0.278586977464939,0.203830316343783,0.221752205159542,0.221940502154084,0,0,0,0,0.238668031796716,0.243648512274176,0.21839822365026,0.246789055449427,0.27164151362335,0.235349374954838,0.298617980602364,0.247346656641092,0.249131072120566,0.220380045564408,0.370136962244881,0.300803763967849,0.213938672663882,0.205426457369121,0.282009382988885,0.20664453125,0.320920764767431,0.269224774485164,0.311983947432886,0.23726174850157,0,0,0.224815217861552,0.275759415295898,0,0,0.229759282586127,0.296097341595043,0,0.247790252810354,0.23392061493439,0,0,0.229118408589375,0.236138226326832
"1-11-2015_02",0.235876083834181,0.290065140642657,0,0.257982385878968,0.272783059709648,0,0.208864795377214,0,0,0,0,0,0,0.316775523269854,0.252364297020956,0,0.257237239443758,0,0.302491604441949,0.23740354371827,0.448933647176305,0.220591731422738,0.218989183635681,0.481178653108099,0.139240506329114,0.187671905268201,0.240783059110299,0.24581585662746,0.242639531550715,0,0.247537908841645,0.212021800754258,0,0.231572963665772,0.0591919824616348,0,0.244750762786835,0.252027356648675,0.295547800125073,0.224225814898647,0.212093364900522,0.257612772388089,0,0,0,0,0.254200013431328,0.254630287384427,0.234888271645324,0.252609014497659,0.268246738641475,0.220416493899125,0.284452038639813,0.240265894235387,0.228227887627265,0.220483018894338,0,0.217072637106184,0.233804114215536,0,0,0,0.326662504155754,0.273007321864397,0.30867544539117,0.142694070442391,0,0,0.22280750731528,0.269582494585809,0,0,0.222720230744713,0.312043463982477,0.245754272641636,0.248506002951226,0.24515481027843,0,0,0.246831188031337,0.271081151112191,0.245834469873604,0.330514737012262,0,0.275756627825135,0.300015535432635,0,0.207892588770797,0,0,0,0,0,0,0.323628457182851,0.257384017108139,0,0.277832183707326,0,0.663818902392166,0.117025668441825,0.414657896204933,0.248282767928942,0.269423659468671,0.487796536392749,0.144411345680611,0.153965698690024,0.258923174805153,0.267452360732717,0.279921116863593,0,0.258276646476206,0.240262262180163,0,0.267123536738262,0.0347870354658069,0,0.236951324641622,0.2560201562196,0.283164473656633,0.227029965740465,0.212582812150506,0.259760132340777,0,0,0,0,0.255019733521108,0.254450582874703,0.212422493625017,0.251889288518341,0.274733303117834,0.270559726519397,0.288204547514552,0.256841984854448,0.237652422370996,0.218769806162284,0,0.308155967989103,0.279715280559578,0,0,0,0.422653612424038,0.294656176314903,0.28221596481792,0.293777691053924,0,0,0.226831069147078,0.244438011439276,0,0,0.221431773845744,0.291611848260733,0.255593933022976,0.254276201492767,0.253176296142625,0,0,0.249442817593971,0.334669872920663
"1-11-23-15_03",0.229774173239396,0.222240028869182,0,0.209786463606268,0.229930611331288,0,0.19847641299259,0,0,0,0,0,0,0.272042829084919,0.223285336540311,0,0.223454815488205,0,0.413052068451929,0.167037354301833,0.452027118264064,0.206546644491237,0.17800205667963,0.252597885960994,0.0710314348848813,0.151811319097707,0.204828423929548,0.210912259122591,0.252192498958869,0,0.2330559368432,0.186391833739524,0,0.105728586395422,0.102152414194299,0,0.204991728538696,0.223273558696737,0.217307418101451,0.213059032682031,0.192310859110388,0.194108026746172,0,0,0,0,0.200692796910235,0.201672732523103,0.10214787086368,0.208955313744249,0.236080049866979,0.166060005174562,0.252668489806852,0.2160079133924,0.187158169148898,0.175438655785964,0,0.166145936325885,0.130991902205951,0,0,0,0.32026523863666,0.282588912076546,0.245428270800868,0.220073563500382,0,0,0.215602803059696,0.241983944498114,0,0,0.201386459264538,0.246441795110648,0.165443831422051,0.199649647070946,0.209578001770943,0,0,0.210021365477604,0.203457726612481,0.22863138655761,0.230604490183537,0,0.218392415958565,0.239148535071872,0,0.192760264055832,0,0,0,0,0,0,0.268395572608023,0.221036054073415,0,0.227764927691903,0,0.693411050239946,0.113965993777393,0.356483079721783,0.209654324005537,0.191085367929575,0.329613776891421,0.194056238423977,0.136881422149521,0.206510667520867,0.211484486338809,0.254003054994724,0,0.237399288095281,0.179881237168501,0,0.113054600627998,0.159799051704674,0,0.212367672662862,0.220562006231201,0.230874956642386,0.202644860877351,0.19048104974203,0.199727142350329,0,0,0,0,0.20372798023205,0.20315164223672,0.150087370666608,0.205459483026196,0.26629227163425,0.160906798370649,0.254466053643004,0.206612304503767,0.180827136847627,0.178849869168657,0,0.182379713914174,0.242425987789425,0,0,0,0.325978125089397,0.280580497947931,0.233411123551551,0.218506581942025,0,0,0.220361012879992,0.23814452149082,0,0,0.198815799288999,0.254559190102141,0.148422098038925,0.193514275643285,0.211629794981919,0,0,0.214059453445433,0.241397134389641
"1-11-23-15_17",0.241059727465116,0.256278231333421,0,0.272759830261673,0.264402859545837,0,0.257056847678366,0,0,0,0,0,0,0.320541455160745,0.251560092986147,0,0.265406654367226,0,0.386460064098442,0.166616947295837,0.417601716667613,0.258174977777491,0.252915959809132,0.290462860587145,0.0980728868536539,0.159242807257177,0.27068125671696,0.244193767351189,0.262786738732604,0,0.252425190633588,0.218039123726785,0,0.102777976716941,0.238019257221458,0,0.200164825163983,0.250495429467525,0.284041849935556,0.244250831136077,0.243013560337699,0.192734439466165,0,0,0,0,0.176316306719188,0.189121563215504,0.124004017697411,0.191716425046062,0.228653646160135,0.187423697323644,0.29624555118897,0.246796776902254,0.209139043952893,0.222184281838433,0.264410659051371,0.312575833273856,0.131393829385383,0.140973409638134,0.145961491380032,0.125331774872445,0.299100981630868,0.248001319155953,0.293441447627511,0.158649751015594,0,0.0633116883116883,0.25742207142955,0.282604359354706,0,0,0.2515120263898,0.289719872864731,0.0567455119808922,0.194976091334808,0.216466590949709,0,0,0.224056959993958,0.247368780712812,0.23817860733955,0.252853710798,0,0.277894427703472,0.265735388228635,0,0.255110614245436,0,0,0,0,0,0,0.338200846988743,0.246643878670811,0,0.274877881498563,0,0.706941028256044,0.113897750721913,0.30731899546391,0.269824095804838,0.258303663484973,0.345834233934658,0.104744649530065,0.141734472242194,0.274140556614746,0.244649475907696,0.283794968615363,0,0.259406517460424,0.205494758104024,0,0.127883097754723,0.117167381974249,0,0.232410595860981,0.244384836865109,0.295948203842941,0.23566796930092,0.229792041864695,0.170216327484675,0.0232909691506635,0,0,0.0232909691506635,0.19147828209673,0.201502933362413,0.136489550342735,0.205521019086466,0.248978548187089,0.176181142721241,0.299681110984591,0.239345039718757,0.206844245864465,0.215731780445749,0.328682130316711,0.37076720334613,0.155369239589653,0.154651147159993,0.22232889920251,0.14186996847164,0.318696341918626,0.29813982065583,0.351192680417952,0.272435297786093,0,0.251623376623377,0.236728866597572,0.260683825010826,0,0,0.245383300543135,0.295608278478375,0.0276421984242148,0.19724468327799,0.222626367481802,0,0,0.227847151779161,0.279543333839672
"1-12-02-15_14",0.208890808559491,0.245383844430225,0,0.256589536954348,0.25682906603322,0,0.237922679351187,0,0,0,0,0,0,0.29596440755239,0.236063504050474,0,0.253187220250039,0,0.517467255117188,0.170763643578509,0.305625386822709,0.239753402048511,0.261021252515884,0.207107470824371,0.010173646578141,0.158228892029009,0.238171308914086,0.204444248645315,0.240264990908382,0,0.247659223696371,0.236652315929318,0,0.118736004738187,0.05388328214129,0,0.231172164504048,0.234775566524666,0.26041758148824,0.238603150407357,0.206915645136263,0.23027893818344,0,0,0,0,0.18927579202951,0.199200838289195,0.149228577172877,0.202299508308567,0.220675854850132,0.196376913296033,0.25945272398555,0.234074841210269,0.189658552831248,0.202681906629263,0.340353578099463,0.149303008070433,0.144798268960774,0.140185288739618,0.0878099264543973,0.211997504592642,0.279661549680031,0.2626127363705,0.279933703523848,0.192798926993512,0,0,0.221662935336027,0.276205063750341,0,0,0.229410361326856,0.287723663160204,0,0.217330620344056,0.223860289860922,0,0,0.23009237914425,0.16289007033301,0.211275874128761,0.244352649194981,0,0.261176955717839,0.269093742314732,0,0.237423877578698,0,0,0,0,0,0,0.318000749038167,0.234830713445272,0,0.261189809373545,0,0.661677667988867,0.112678349615604,0.281253083958678,0.256609881540706,0.277824615996961,0.284168462643678,0.0039281008378291,0.146224279682919,0.234964917704638,0.212410046856682,0.263484732059334,0,0.25246497847309,0.229635344324182,0,0.128580346876775,0.0544668802622755,0,0.225977869917075,0.232889950686425,0.262865757329926,0.23470475520286,0.1990826133561,0.196103350113209,0,0,0,0,0.202069719277727,0.212026188901514,0.190357917048027,0.215393282139113,0.235607734292818,0.161299717646013,0.260607106670374,0.233697070779795,0.175727692545078,0.187627817263641,0.377641479967061,0.319612590799031,0.163041151979749,0.168948872526099,0.15803063005989,0.167656421616993,0.243348185868873,0.275960008242652,0.333492071327563,0.24446306452705,0,0,0.20532205586419,0.27064735480043,0,0,0.223247383473148,0.284176092239991,0,0.24328738304822,0.226305632256246,0,0,0.243914601877242,0.161500200312779
"1-12-07-15_08",0.218346738518158,0.230864747189062,0,0.225960522701823,0.241775941170729,0,0.197385780125703,0,0,0,0,0,0,0.285744856470301,0.227231466295224,0,0.234553807625526,0,0.313088043123162,0.191289302306811,0.426194835812684,0.225382227295526,0.224243063543185,0.318159896645557,0.00229588627500314,0.146336596135474,0.179584059233449,0.213538333707462,0.24449123347584,0,0.235950077839836,0.208966504450193,0,0.147819348091988,0.0681860121793689,0,0.224042751335559,0.226668747089044,0.244102487182284,0.234573661495393,0.168590783322202,0.186067812352464,0,0,0,0,0.18363837179272,0.201323257510208,0.121556238089071,0.210267710261993,0.228617469514002,0.171106568229724,0.213355449825159,0.217121750422753,0.173332444879022,0.17461400506622,0.312871313896405,0.173228346456693,0.118321250273552,0.160540058535993,0.121306279741704,0.104636135065912,0.259000057270489,0.277641441489504,0.319068979579033,0.202149296496027,0,0,0.193261781165109,0.238787615952139,0,0,0.19447796247822,0.275736563966277,0.186001533895762,0.241597326184591,0.219623317134372,0,0,0.236054926190609,0.152022910908339,0.213026564171902,0.249417175891011,0,0.23186532081385,0.238901564036382,0,0.196474829728834,0.0734496710797941,0,0,0,0,0,0.279050499990366,0.219302557277068,0,0.237204922622064,0,0.562545788939349,0.10757282783769,0.318524808857494,0.224746221710133,0.232289697720268,0.346862276889248,0.0531070653815526,0.138002791577273,0.182197155468367,0.212949501164682,0.251308600128874,0,0.23698906458523,0.206498775915495,0,0.166762392857188,0.0980481506797296,0,0.246235199219256,0.21795433182933,0.238948777191102,0.240783303737474,0.175404092987364,0.171261625973371,0,0,0,0,0.194632098819096,0.209492282224522,0.171282696880683,0.217401433339693,0.239289348015983,0.195933427904777,0.212535859644407,0.209694375176772,0.161145628019745,0.174328109847879,0.31269652714695,0.133394357992843,0.144103857587964,0.186245405557784,0.184460165407864,0.0983185567343025,0.284928257088319,0.305891898107727,0.32905772076961,0.243469047599105,0,0,0.184566443643025,0.232904056419562,0,0,0.192577254851086,0.269142863225508,0.18508458792488,0.239190885544945,0.228008819467327,0,0,0.239147443475247,0.188466747451707
"1-12-09-15_12",0.22245870256818,0.217715558317073,0,0.288311591043443,0.296883867705157,0,0.241180430261655,0,0,0,0,0,0,0.344182138501152,0.25558058111753,0,0.291066517073367,0,0.284657229108426,0.208481600786746,0.419714441082558,0.267946149005255,0.254656274975142,0.334362122698195,0.233610374722362,0.164696302007749,0.228319886819868,0.250690628577637,0.275347745935981,0,0.24483286484139,0.192352040754832,0,0.11414653192864,0.228541170240932,0,0.221092511864154,0.252951448371525,0.330182612545362,0.220567915007802,0.216132929523922,0.200621356584995,0,0,0,0,0.203495570209479,0.2166849697409,0.127646507846741,0.226845717470107,0.226381821519764,0.188844383464637,0.302273391385658,0.257439780079435,0.219960886934009,0.218634339360415,0.279708257602728,0.250560370591751,0.134648081650849,0.144735317166856,0.106045930082236,0.186543995544233,0.368220185386567,0.303877276998665,0.279276376892356,0.224073568241828,0,0.196969696969697,0.240916586846493,0.292153612821988,0,0,0.241974889306233,0.285521858276699,0,0.153510329012387,0.22141783164856,0,0,0.234286242587647,0.189518115653423,0.221721201462354,0.229912806671623,0,0.284411759006259,0.302166700132909,0,0.24208936520115,0,0,0,0,0,0,0.352322628118398,0.253738510573147,0,0.291999944496273,0,0.565920593711484,0.128916483138069,0.276618612746424,0.268358296638228,0.256851638609381,0.337280137815672,0.225368514602678,0.148970854491179,0.255766181705773,0.256575940994909,0.273709960167367,0,0.248666327764243,0.183096158814855,0,0.120022690517128,0.242643684022643,0,0.232130823084794,0.251158293558583,0.303032735445643,0.226043380676399,0.216413462265849,0.193311674191939,0,0,0,0,0.218673685384918,0.224984226575711,0.201226553478356,0.232221613720984,0.246232101765478,0.19623630899925,0.30191500036561,0.254655509841873,0.232223950107427,0.223613889179859,0.312813307368989,0.333572209859314,0.18703306649361,0.182907270482017,0.250315995721175,0.196864903248713,0.367560343651984,0.338608673568273,0.299859956817384,0.24286350830794,0,0,0.243183719737659,0.288154428656629,0,0,0.243731981309765,0.295398147062273,0,0.151083716465417,0.223151866062343,0,0,0.233674167394663,0.210432770516872
"1-12-14-15_04",0.211011618482271,0.245503880779155,0,0.210316771457403,0.225543777199861,0,0.222195307397224,0,0,0,0,0,0,0.312087627946788,0.229750977102429,0,0.227630022161147,0,0.304270476219563,0.185669940370885,0.444775522003069,0.23058061866628,0.232535634530315,0.321483582850367,0.175387090287553,0.158774933480973,0.235955518380891,0.232376185006771,0.247587199054887,0,0.23272119912222,0.175062178892647,0,0.137008208458155,0.0762067359925501,0,0.220995477902336,0.2298917796195,0.231967577612356,0.245473993367747,0.185299627564691,0.210832521832737,0,0,0,0,0.201068201799576,0.215203902390796,0.159592801350903,0.226337515973413,0.203432098132662,0.190037190015536,0.272692270433027,0.218618593658921,0.198055392103883,0.212998107573367,0.346285613421376,0.147004537414443,0.135332971773212,0.159358036291848,0.118647522349496,0.175552039623031,0.241620549232536,0.315951855638666,0.343609015772188,0.218521053340804,0,0,0.199656499393063,0.242579267830211,0,0,0.221129959465774,0.282429058470688,0.209702135810746,0.206035317607393,0.22475213540522,0,0,0.227860693301618,0.179040309134347,0.212536127865804,0.26001162604678,0,0.214968090335563,0.226671048254912,0,0.224556917749224,0,0,0,0,0,0,0.313481992366856,0.226259414877828,0,0.229887029291092,0,0.49928634441639,0.127917598548207,0.285748516385652,0.236363473408101,0.237106441634328,0.397958028748395,0.256575144508671,0.140699689729289,0.261396056552336,0.237220596598456,0.252641906767493,0,0.23407396193774,0.169914149833471,0,0.149458586923966,0.112768184196756,0,0.243152627955015,0.226023982260765,0.236188623406669,0.242518982967357,0.186498621384967,0.197959696467159,0,0,0,0,0.210121236081416,0.221357205377635,0.212646225811418,0.225656386896867,0.253313785931693,0.208788796844706,0.275190767105984,0.216212419739102,0.194097821437527,0.207018704399144,0.324459685060687,0.23966625107893,0.163043729896306,0.176289956910045,0.232143908575975,0.197945120209735,0.249428789032749,0.325825895444535,0.3371196383175,0.225268848753765,0,0,0.179163324057986,0.238228710016821,0,0,0.219465093750673,0.274374201931265,0.206437611128543,0.204535471117944,0.231658451565696,0,0,0.233326833073323,0.231592220420194
"1-12-14-15_19",0.218492191855285,0.25837705011715,0,0.246254031596786,0.24058827525304,0,0.226724453708883,0,0,0,0,0,0,0.283779169038133,0.230227818774747,0,0.242035244145597,0,0.269514216334974,0.219264105091851,0.405306050274702,0.222087256545512,0.213545050733092,0.251675754220386,0.161762758547631,0.168307894107097,0.193015329445782,0.246208159469016,0.278432860358651,0,0.228780909514223,0.198654590422974,0,0.105236725798169,0.221746195893042,0,0.205951714356948,0.229420798425923,0.230456601639808,0.235634450776705,0.214437384596463,0.187196092976941,0,0,0,0,0.163539479976467,0.177988490918995,0.0793152904031284,0.179331732173941,0.213917355197645,0.17226240701518,0.268281032914283,0.248083596206241,0.200030352276965,0.199982167002103,0.253759631039039,0.179456906729634,0.0934624339157989,0.0806346639421414,0.043129671571679,0.188830863105258,0.352819237147595,0.226496099028026,0.266511200824064,0.172888219477498,0,0,0.224204128031615,0.251080833670143,0,0,0.223792485020325,0.263834501445184,0,0.15480911187301,0.214779185075325,0,0,0.216436650695379,0.236549385909308,0.221969111177289,0.248617267869773,0,0.250057837937481,0.241252272398205,0,0.227602350289263,0,0,0,0,0,0,0.301356237811989,0.233778452598358,0,0.247810167819506,0,0.563941728368046,0.146767491745599,0.21544114672207,0.226320691584908,0.227443950991949,0.356290588366802,0.153787254093533,0.151861703514124,0.218705469519965,0.247135654467833,0.286165056753662,0,0.237665528462435,0.194644466791369,0,0.122447559921109,0.383284435417137,0,0.230483778858252,0.232748606590481,0.258754008091729,0.221915503673333,0.210585230224215,0.177758734513287,0,0,0,0,0.204948893114679,0.209792301837651,0.181609376799417,0.209073602323607,0.243246358720919,0.20484518486852,0.276349804561107,0.240940130897518,0.185285740203775,0.19335620747643,0.319638633885967,0.313723073130143,0.180834005623102,0.170901697342024,0.225810651495407,0.148435816278667,0.346113667654165,0.271565053164627,0.29369135664608,0.227169137195301,0,0,0.208374555635903,0.25504238011726,0,0,0.221891096337771,0.264087296493809,0,0.167083716281036,0.221981590027981,0,0,0.219774077362634,0.222644283425543
"1-12-18-15_08",0.224826747455454,0.271610612960711,0,0.245736348110868,0.242892280386528,0,0.20991828958615,0,0,0,0,0,0,0.30776193033757,0.218576649171418,0,0.247806835880563,0,0.355114878372815,0.146517883805836,0.470670744158458,0.234888361154397,0.184955577539406,0.351795518351011,0.221747434527856,0.155626676550078,0.203682078942735,0.265416243362917,0.279347467634012,0,0.232803219638586,0.191615072553217,0,0.137028227689127,0.307582073996873,0,0.267082899137208,0.216518884313085,0.271013532427864,0.243492988414698,0.244236314257774,0.229109753423683,0,0,0,0,0.224632124645609,0.227436791890658,0.231728610626091,0.22581879572663,0.277125193627675,0.223241802602679,0.275208114173266,0.248254022879206,0.215829870070952,0.200412257883671,0,0.143178855043262,0.152213774996874,0,0.161535666822828,0,0.295550153829594,0.314332279614678,0.352453412724666,0.152359326539654,0,0,0.225557894535856,0.260055849325649,0,0,0.220026080085105,0.284692688791964,0.275252015346143,0.244816411721089,0.239367369758749,0,0,0.220988183140918,0.269797499053534,0.222022293571395,0.279240424539787,0,0.251577025232404,0.254608734053767,0,0.209783131412411,0,0,0,0,0,0,0.303554957724827,0.224212663240419,0,0.250329624173657,0,0.547568746591883,0.107241637029674,0.385460995771323,0.235716818702967,0.203398723653602,0.383749289495007,0.201888574126534,0.142912920882136,0.202236786832227,0.259096408108623,0.297991925758926,0,0.23553470677788,0.159404467825387,0,0.158095250787051,0.170123486392519,0,0.263162139740675,0.222282924209609,0.26585695449387,0.237273271773421,0.240573677080223,0.229734424821019,0,0,0,0,0.22510977935996,0.22745767296484,0.227054703326558,0.224336311899192,0.266302479317263,0.271159498796721,0.283312843252943,0.243816290889273,0.214810520526324,0.201317276701404,0,0.179594158922814,0.165797734861174,0,0.209507891507638,0,0.300234308435104,0.312356943406615,0.312776739913507,0.254738403463232,0,0,0.204367597536048,0.257021593289886,0,0,0.220119114784268,0.289752288133686,0.216706039348638,0.218876813745868,0.247705028296056,0,0,0.225805558302838,0.317131707761482
