"","Region","Brain.ID","Strain","Sex","Age.Harvested","Genotype","Stain","Load.Percentage_NL","Load.Percentage_RG","Load.Difference","Region_Parent"
"4245","Hippocampal.formation","1-12-02-15_14","BXD62",0,14,5,"AB1.42",1.706116,2.109655,-0.4035392,"Hippocampal formation"
"4246","Hippocampal.formation","1-12-07-15_08","BXD61",0,14,5,"AB1.42",1.886734,2.344705,-0.4579711,"Hippocampal formation"
"4247","Hippocampal.formation","1-12-09-15_12","BXD44",0,14,5,"AB1.42",2.031811,1.297929,0.7338824,"Hippocampal formation"
"4248","Hippocampal.formation","1-12-14-15_04","BXD66",0,14,5,"AB1.42",6.137105,6.5396,-0.4024945,"Hippocampal formation"
"4249","Hippocampal.formation","1-12-14-15_19","BXD32",0,14,5,"AB1.42",1.26184,1.410131,-0.148291,"Hippocampal formation"
"4250","Hippocampal.formation","1-12-18-15_08","BXD32",1,14,5,"AB1.42",4.234472,4.536012,-0.3015404,"Hippocampal formation"
"4251","Hippocampal.formation","1-5-12-15_02","BXD100",0,6,5,"AB1.42",0.4802662,0.3054472,0.174819,"Hippocampal formation"
"4252","Hippocampal.formation","1-5-12-15_05","BXD77",0,6,5,"AB1.42",1.692975,1.816275,-0.1232993,"Hippocampal formation"
"4253","Hippocampal.formation","1-5-12-15_27","BXD60",0,6,5,"AB1.42",0.4091062,0.9251295,-0.5160234,"Hippocampal formation"
"4254","Hippocampal.formation","1-5-12-15_36","BXD32",1,6,5,"AB1.42",0.8954137,0.45357,0.4418436,"Hippocampal formation"
"4255","Hippocampal.formation","1-5-12-15_41","BXD69",0,6,5,"AB1.42",1.052588,1.455704,-0.4031156,"Hippocampal formation"
"4256","Hippocampal.formation","1-5-22-15_10","BXD62",0,6,5,"AB1.42",0.4100836,0.4278897,-0.01780615,"Hippocampal formation"
"4257","Hippocampal.formation","1-6-4-15_04","BXD32",0,6,5,"AB1.42",0.8320523,0.486197,0.3458553,"Hippocampal formation"
"4258","Hippocampal.formation","1-9-02-15_04","BXD51",0,6,5,"AB1.42",0.5778201,0.4212599,0.1565601,"Hippocampal formation"
"4259","Hippocampal.formation","1-9-23-15_06","DBA.2J",0,6,5,"AB1.42",0.6163512,0.9045473,-0.2881961,"Hippocampal formation"
"4260","Hippocampal.formation","1-09-23-15_04","BXD68",0,6,0,"NeuN",16.54012,17.58554,-1.045421,"Hippocampal formation"
"4261","Hippocampal.formation","1-1-11-16_12","BXD68",0,14,5,"NeuN",17.57877,25.51541,-7.93664,"Hippocampal formation"
"4262","Hippocampal.formation","1-1-18-16_16","BXD87",0,14,5,"NeuN",16.94455,18.36259,-1.418034,"Hippocampal formation"
"4263","Hippocampal.formation","1-1-20-16_17","BXD75",0,14,5,"NeuN",19.5115,20.4966,-0.9850994,"Hippocampal formation"
"4264","Hippocampal.formation","1-10-14-15_07","DBA.2J",0,14,5,"NeuN",11.02214,14.43421,-3.412066,"Hippocampal formation"
"4265","Hippocampal.formation","1-5-22-15_10","BXD62",0,6,5,"Thionine",20.34659,20.43482,-0.08822325,"Hippocampal formation"
"4266","Hippocampal.formation","1-03-14-16_03","BXD51",0,14,5,"NeuN",13.30405,19.1621,-5.858057,"Hippocampal formation"
"4267","Hippocampal.formation","1-03-28-16_10","BXD65",0,14,5,"NeuN",22.1176,22.40833,-0.2907277,"Hippocampal formation"
"4268","Hippocampal.formation","1-12-18-15_08","BXD32",1,14,5,"NeuN",13.77557,20.28741,-6.511841,"Hippocampal formation"
"4269","Hippocampal.formation","1-11-15-15_05","BXD60",0,14,5,"NeuN",21.66189,25.00628,-3.34439,"Hippocampal formation"
"4270","Hippocampal.formation","1-11-15-15_13","DBA.2J",0,14,5,"NeuN",14.7087,15.47482,-0.7661174,"Hippocampal formation"
"4271","Hippocampal.formation","1-11-16-15_09","BXD100",0,14,5,"NeuN",17.06473,22.18976,-5.125026,"Hippocampal formation"
"4272","Hippocampal.formation","1-11-2014_01","DBA.2J",0,6,5,"NeuN",16.59574,18.43665,-1.840909,"Hippocampal formation"
"4273","Hippocampal.formation","1-11-2015_02","DBA.2J",0,6,5,"NeuN",21.51238,25.95052,-4.438145,"Hippocampal formation"
"4274","Hippocampal.formation","1-11-23-15_03","BXD65",0,6,5,"NeuN",15.12122,13.921,1.200224,"Hippocampal formation"
"4275","Hippocampal.formation","1-11-23-15_17","DBA.2J",0,14,5,"NeuN",21.70002,23.05514,-1.355114,"Hippocampal formation"
"4276","Hippocampal.formation","1-12-02-15_14","BXD62",0,14,5,"NeuN",16.23552,17.69019,-1.45467,"Hippocampal formation"
"4277","Hippocampal.formation","1-5-12-15_41","BXD69",0,6,5,"Thionine",22.67168,22.67278,-0.001100747,"Hippocampal formation"
"4278","Hippocampal.formation","1-9-23-15_06","DBA.2J",0,6,5,"NeuN",19.87692,20.24686,-0.3699357,"Hippocampal formation"
"4279","Hippocampal.formation","1-5-12-15_05","BXD77",0,6,5,"NeuN",17.06488,17.30574,-0.2408557,"Hippocampal formation"
"4280","Hippocampal.formation","1-5-12-15_27","BXD60",0,6,5,"NeuN",18.02725,19.45165,-1.424404,"Hippocampal formation"
"4281","Hippocampal.formation","1-03-28-16_18","BXD65",0,14,5,"NeuN",23.24805,26.55506,-3.307004,"Hippocampal formation"
"4282","Hippocampal.formation","1-5-12-15_02","BXD100",0,6,5,"NeuN",21.32791,23.54561,-2.217696,"Hippocampal formation"
"4283","Hippocampal.formation","1-5-22-15_10","BXD62",0,6,5,"NeuN",17.63274,17.60127,0.03147437,"Hippocampal formation"
"4284","Hippocampal.formation","1-5-12-15_27","BXD60",0,6,5,"Thionine",20.98334,22.37126,-1.387914,"Hippocampal formation"
"4285","Hippocampal.formation","1-5-12-15_36","BXD32",1,6,5,"NeuN",18.49504,19.198,-0.7029622,"Hippocampal formation"
"4286","Hippocampal.formation","1-5-12-15_41","BXD69",0,6,5,"NeuN",16.40791,17.53644,-1.128533,"Hippocampal formation"
"4287","Hippocampal.formation","1-06-24-15_13","BXD75",0,6,5,"NeuN",17.42456,18.24199,-0.817431,"Hippocampal formation"
"4288","Hippocampal.formation","1-5-12-15_36","BXD32",1,6,5,"Thionine",19.5461,19.34056,0.2055382,"Hippocampal formation"
"4289","Hippocampal.formation","1-9-02-15_04","BXD51",0,6,5,"NeuN",13.8093,12.52335,1.285943,"Hippocampal formation"
"4290","Hippocampal.formation","1-6-4-15_04","BXD32",0,6,5,"NeuN",16.9649,19.87708,-2.912182,"Hippocampal formation"
"4291","Hypothalamus","1-06-24-15_13","BXD75",0,6,5,"AB1.42",0.2071207,0.1142087,0.09291199,"Hypothalamus"
"4292","Hypothalamus","1-06-24-15_08","BXD87",0,6,5,"AB1.42",0.2363068,0.1965911,0.03971564,"Hypothalamus"
"4293","Hypothalamus","1-11-16-15_09","BXD100",0,14,5,"AB1.42",1.127035,1.242288,-0.1152528,"Hypothalamus"
"4294","Hypothalamus","1-11-2014_01","DBA.2J",0,6,5,"AB1.42",0.2690398,0.1248138,0.144226,"Hypothalamus"
"4295","Hypothalamus","1-06-24-15_06","BXD44",0,6,5,"AB1.42",0.1250673,0.06967143,0.05539582,"Hypothalamus"
"4296","Hypothalamus","1-6-4-15_04","BXD32",0,6,5,"AB1.42",0.1024592,0.08245884,0.02000031,"Hypothalamus"
"4297","Hypothalamus","1-9-02-15_04","BXD51",0,6,5,"AB1.42",0.04430051,0.02173251,0.022568,"Hypothalamus"
"4298","Hypothalamus","1-09-23-15_04","BXD68",0,6,0,"AB1.42",0.002541399,0.003337216,-0.0007958174,"Hypothalamus"
"4299","Hypothalamus","1-5-22-15_10","BXD62",0,6,5,"AB1.42",0.0970283,0.1270295,-0.03000119,"Hypothalamus"
"4300","Hypothalamus","1-03-14-16_03","BXD51",0,14,5,"AB1.42",0.60897,0.3261313,0.2828387,"Hypothalamus"
"4301","Hypothalamus","1-03-28-16_10","BXD65",0,14,5,"AB1.42",0.41777,0.4941332,-0.07636311,"Hypothalamus"
"4302","Hypothalamus","1-9-23-15_06","DBA.2J",0,6,5,"AB1.42",0.1222836,0.036656,0.08562763,"Hypothalamus"
"4303","Hypothalamus","1-11-15-15_05","BXD60",0,14,5,"AB1.42",0.1698839,0.1590641,0.01081977,"Hypothalamus"
"4304","Hypothalamus","1-11-15-15_13","DBA.2J",0,14,5,"AB1.42",0.8101697,0.753115,0.0570547,"Hypothalamus"
"4305","Hypothalamus","1-03-14-16_03","BXD51",0,14,5,"Iba1",6.507865,6.640265,-0.1324008,"Hypothalamus"
"4306","Hypothalamus","1-03-28-16_10","BXD65",0,14,5,"Iba1",4.277132,4.05808,0.2190518,"Hypothalamus"
"4307","Hypothalamus","1-03-28-16_18","BXD65",0,14,5,"Iba1",5.693723,5.306688,0.3870354,"Hypothalamus"
"4308","Hypothalamus","1-04-26-15_06","BXD61",0,6,5,"Iba1",4.627523,4.115911,0.5116126,"Hypothalamus"
"4309","Hypothalamus","1-1-11-16_12","BXD68",0,14,5,"AB1.42",0.3558594,0.3743219,-0.01846256,"Hypothalamus"
"4310","Hypothalamus","1-1-18-16_16","BXD87",0,14,5,"AB1.42",0.7503574,0.4600171,0.2903403,"Hypothalamus"
"4311","Hypothalamus","1-1-20-16_17","BXD75",0,14,5,"AB1.42",1.07105,0.8308758,0.2401746,"Hypothalamus"
"4312","Hypothalamus","1-10-14-15_07","DBA.2J",0,14,5,"AB1.42",0.4086221,0.5484079,-0.1397858,"Hypothalamus"
"4313","Hypothalamus","1-10-14-15_14","C57BL.6J",0,14,5,"AB1.42",0.8973332,0.711648,0.1856851,"Hypothalamus"
"4314","Hypothalamus","1-11-09-15_16","BXD77",0,14,5,"AB1.42",0.7097315,0.3647224,0.3450091,"Hypothalamus"
"4315","Hypothalamus","1-03-28-16_18","BXD65",0,14,5,"AB1.42",0.4260708,0.4036662,0.02240458,"Hypothalamus"
"4316","Hypothalamus","1-04-26-15_06","BXD61",0,6,5,"AB1.42",0.08398565,0.08181325,0.002172403,"Hypothalamus"
"4317","Hypothalamus","1-04-26-15_17","BXD66",0,6,0,"AB1.42",0.0003427328,0.003451657,-0.003108924,"Hypothalamus"
"4318","Hypothalamus","1-03-28-16_10","BXD65",0,14,5,"GFAP",5.902751,6.82024,-0.9174888,"Hypothalamus"
"4319","Hypothalamus","1-03-28-16_18","BXD65",0,14,5,"GFAP",6.484908,6.994212,-0.5093038,"Hypothalamus"
"4320","Hypothalamus","1-04-26-15_06","BXD61",0,6,5,"GFAP",4.468696,4.298281,0.1704153,"Hypothalamus"
"4321","Hypothalamus","1-11-2015_02","DBA.2J",0,6,5,"AB1.42",0.03543574,0.04026267,-0.004826934,"Hypothalamus"
"4322","Hypothalamus","1-11-23-15_03","BXD65",0,6,5,"AB1.42",0.4711083,0.4609771,0.01013115,"Hypothalamus"
"4323","Hypothalamus","1-11-23-15_17","DBA.2J",0,14,5,"AB1.42",0.7998557,0.4088666,0.3909891,"Hypothalamus"
"4324","Hypothalamus","1-12-02-15_14","BXD62",0,14,5,"AB1.42",1.881088,1.021183,0.8599058,"Hypothalamus"
"4325","Hypothalamus","1-12-07-15_08","BXD61",0,14,5,"AB1.42",0.9669543,0.7430162,0.2239381,"Hypothalamus"
"4326","Hypothalamus","1-12-09-15_12","BXD44",0,14,5,"AB1.42",0.3827625,0.3322556,0.05050688,"Hypothalamus"
"4327","Hypothalamus","1-12-14-15_04","BXD66",0,14,5,"AB1.42",0.5933208,0.4691296,0.1241912,"Hypothalamus"
"4328","Hypothalamus","1-11-09-15_18","BXD69",0,14,5,"AB1.42",0.6206446,0.4134069,0.2072377,"Hypothalamus"
"4329","Hypothalamus","1-11-09-15_20","C57BL.6J",0,6,5,"AB1.42",0.3361839,0.256805,0.07937894,"Hypothalamus"
"4330","Hypothalamus","1-03-14-16_03","BXD51",0,14,5,"GFAP",8.13968,8.794507,-0.6548276,"Hypothalamus"
"4331","Hypothalamus","1-5-12-15_05","BXD77",0,6,5,"AB1.42",0.3452503,0.2983259,0.04692437,"Hypothalamus"
"4332","Hypothalamus","1-5-12-15_27","BXD60",0,6,5,"AB1.42",0.178998,0.1427851,0.03621294,"Hypothalamus"
"4333","Hypothalamus","1-5-12-15_36","BXD32",1,6,5,"AB1.42",0.1108617,0.04281706,0.06804464,"Hypothalamus"
"4334","Hypothalamus","1-5-12-15_41","BXD69",0,6,5,"AB1.42",0.1932443,0.1721929,0.02105143,"Hypothalamus"
"4335","Hypothalamus","1-03-14-16_03","BXD51",0,14,5,"Thionine",12.17511,11.75262,0.4224825,"Hypothalamus"
"4336","Hypothalamus","1-03-28-16_10","BXD65",0,14,5,"Thionine",7.257181,7.42533,-0.1681485,"Hypothalamus"
"4337","Hypothalamus","1-03-28-16_18","BXD65",0,14,5,"Thionine",10.31192,10.8046,-0.4926705,"Hypothalamus"
"4338","Hypothalamus","1-04-26-15_06","BXD61",0,6,5,"Thionine",23.31134,20.66962,2.64172,"Hypothalamus"
"4339","Hypothalamus","1-09-23-15_04","BXD68",0,6,0,"NeuN",4.928619,4.246872,0.6817471,"Hypothalamus"
"4340","Hypothalamus","1-1-11-16_12","BXD68",0,14,5,"NeuN",8.373566,7.849179,0.5243865,"Hypothalamus"
"4341","Hypothalamus","1-1-18-16_16","BXD87",0,14,5,"NeuN",4.804993,4.287706,0.5172869,"Hypothalamus"
"4342","Hypothalamus","1-1-20-16_17","BXD75",0,14,5,"NeuN",4.337237,3.990397,0.3468396,"Hypothalamus"
"4343","Hypothalamus","1-10-14-15_07","DBA.2J",0,14,5,"NeuN",4.234916,3.902728,0.3321884,"Hypothalamus"
"4344","Hypothalamus","1-10-14-15_14","C57BL.6J",0,14,5,"NeuN",3.516035,3.48852,0.02751468,"Hypothalamus"
"4345","Hypothalamus","1-11-09-15_16","BXD77",0,14,5,"NeuN",4.504638,3.166537,1.338101,"Hypothalamus"
"4346","Hypothalamus","1-11-09-15_18","BXD69",0,14,5,"NeuN",5.116607,5.018209,0.09839826,"Hypothalamus"
"4347","Hypothalamus","1-11-09-15_20","C57BL.6J",0,6,5,"NeuN",8.257326,7.270365,0.9869608,"Hypothalamus"
"4348","Hypothalamus","1-11-15-15_05","BXD60",0,14,5,"NeuN",4.205794,3.977901,0.2278934,"Hypothalamus"
"4349","Hypothalamus","1-11-15-15_13","DBA.2J",0,14,5,"NeuN",5.172873,4.270346,0.9025266,"Hypothalamus"
"4350","Hypothalamus","1-11-16-15_09","BXD100",0,14,5,"NeuN",5.105572,4.835728,0.2698435,"Hypothalamus"
"4351","Hypothalamus","1-11-2014_01","DBA.2J",0,6,5,"NeuN",12.72498,12.69108,0.0338993,"Hypothalamus"
"4352","Hypothalamus","1-11-2015_02","DBA.2J",0,6,5,"NeuN",13.23058,12.66017,0.5704047,"Hypothalamus"
"4353","Hypothalamus","1-11-23-15_03","BXD65",0,6,5,"NeuN",6.322079,5.956016,0.3660636,"Hypothalamus"
"4354","Hypothalamus","1-11-23-15_17","DBA.2J",0,14,5,"NeuN",4.313962,3.692494,0.6214686,"Hypothalamus"
"4355","Hypothalamus","1-12-02-15_14","BXD62",0,14,5,"NeuN",5.180293,4.568783,0.6115099,"Hypothalamus"
"4356","Hypothalamus","1-12-07-15_08","BXD61",0,14,5,"NeuN",6.844495,5.62452,1.219975,"Hypothalamus"
"4357","Hypothalamus","1-12-09-15_12","BXD44",0,14,5,"NeuN",7.550318,6.414392,1.135926,"Hypothalamus"
"4358","Hypothalamus","1-12-14-15_04","BXD66",0,14,5,"NeuN",8.484327,8.093972,0.3903549,"Hypothalamus"
"4359","Hypothalamus","1-12-14-15_19","BXD32",0,14,5,"NeuN",6.513662,5.239211,1.274451,"Hypothalamus"
"4360","Hypothalamus","1-12-18-15_08","BXD32",1,14,5,"NeuN",8.335309,7.071329,1.26398,"Hypothalamus"
"4361","Hypothalamus","1-5-12-15_02","BXD100",0,6,5,"NeuN",4.538745,5.026941,-0.4881958,"Hypothalamus"
"4362","Hypothalamus","1-5-12-15_05","BXD77",0,6,5,"NeuN",5.614009,4.915493,0.6985161,"Hypothalamus"
"4363","Hypothalamus","1-5-12-15_27","BXD60",0,6,5,"NeuN",1.835369,1.694165,0.141204,"Hypothalamus"
"4364","Hypothalamus","1-5-12-15_36","BXD32",1,6,5,"NeuN",6.627664,5.966135,0.6615296,"Hypothalamus"
"4365","Hypothalamus","1-5-12-15_41","BXD69",0,6,5,"NeuN",4.358238,4.273605,0.08463271,"Hypothalamus"
"4366","Hypothalamus","1-5-22-15_10","BXD62",0,6,5,"NeuN",5.574021,4.64777,0.9262508,"Hypothalamus"
"4367","Hypothalamus","1-6-4-15_04","BXD32",0,6,5,"NeuN",2.935338,2.255535,0.6798022,"Hypothalamus"
"4368","Hypothalamus","1-12-14-15_19","BXD32",0,14,5,"AB1.42",0.9446461,0.3743014,0.5703447,"Hypothalamus"
"4369","Hypothalamus","1-12-18-15_08","BXD32",1,14,5,"AB1.42",0.5465229,0.3987112,0.1478117,"Hypothalamus"
"4370","Hypothalamus","1-5-12-15_02","BXD100",0,6,5,"AB1.42",0.1633423,0.1242111,0.0391312,"Hypothalamus"
"4371","Hypothalamus","1-03-14-16_03","BXD51",0,14,5,"NeuN",6.087494,6.106856,-0.01936239,"Hypothalamus"
"4372","Hypothalamus","1-03-28-16_10","BXD65",0,14,5,"NeuN",4.306236,3.455139,0.8510965,"Hypothalamus"
"4373","Hypothalamus","1-03-28-16_18","BXD65",0,14,5,"NeuN",6.57224,6.684192,-0.1119529,"Hypothalamus"
"4374","Hypothalamus","1-04-26-15_06","BXD61",0,6,5,"NeuN",14.61434,13.13352,1.480818,"Hypothalamus"
"4375","Hypothalamus","1-04-26-15_17","BXD66",0,6,0,"NeuN",11.0533,10.31973,0.7335748,"Hypothalamus"
"4376","Hypothalamus","1-06-24-15_06","BXD44",0,6,5,"NeuN",5.11686,4.725539,0.3913214,"Hypothalamus"
"4377","Hypothalamus","1-06-24-15_08","BXD87",0,6,5,"NeuN",5.419475,5.048436,0.3710386,"Hypothalamus"
"4378","Hypothalamus","1-06-24-15_13","BXD75",0,6,5,"NeuN",3.795424,3.053019,0.742405,"Hypothalamus"
"4379","Hypothalamus","1-5-12-15_02","BXD100",0,6,5,"Iba1",2.320045,2.067026,0.2530187,"Hypothalamus"
"4380","Hypothalamus","1-5-12-15_05","BXD77",0,6,5,"Iba1",4.130019,3.638779,0.4912397,"Hypothalamus"
"4381","Hypothalamus","1-5-12-15_27","BXD60",0,6,5,"Iba1",2.08081,1.641369,0.4394407,"Hypothalamus"
"4382","Hypothalamus","1-5-12-15_36","BXD32",1,6,5,"Iba1",2.841729,2.296368,0.5453611,"Hypothalamus"
"4383","Hypothalamus","1-04-26-15_17","BXD66",0,6,0,"Thionine",18.56308,17.68628,0.8767986,"Hypothalamus"
"4384","Hypothalamus","1-06-24-15_06","BXD44",0,6,5,"Thionine",12.77459,11.72608,1.048511,"Hypothalamus"
"4385","Hypothalamus","1-06-24-15_08","BXD87",0,6,5,"Thionine",13.74141,13.32055,0.4208546,"Hypothalamus"
"4386","Hypothalamus","1-06-24-15_13","BXD75",0,6,5,"Thionine",8.303172,6.794439,1.508733,"Hypothalamus"
"4387","Hypothalamus","1-09-23-15_04","BXD68",0,6,0,"Thionine",10.3906,9.479363,0.9112364,"Hypothalamus"
"4388","Hypothalamus","1-1-11-16_12","BXD68",0,14,5,"Thionine",12.33663,12.26246,0.07416977,"Hypothalamus"
"4389","Hypothalamus","1-1-18-16_16","BXD87",0,14,5,"Thionine",12.11105,11.28067,0.8303852,"Hypothalamus"
"4390","Hypothalamus","1-1-20-16_17","BXD75",0,14,5,"Thionine",12.4991,12.12676,0.3723455,"Hypothalamus"
"4391","Hypothalamus","1-10-14-15_07","DBA.2J",0,14,5,"Thionine",13.41084,10.99657,2.414266,"Hypothalamus"
"4392","Hypothalamus","1-10-14-15_14","C57BL.6J",0,14,5,"Thionine",10.09072,10.57857,-0.4878441,"Hypothalamus"
"4393","Hypothalamus","1-04-26-15_17","BXD66",0,6,0,"Iba1",1.822612,1.777101,0.04551106,"Hypothalamus"
"4394","Hypothalamus","1-06-24-15_06","BXD44",0,6,5,"Iba1",2.834185,2.104022,0.7301627,"Hypothalamus"
"4395","Hypothalamus","1-06-24-15_08","BXD87",0,6,5,"Iba1",3.378249,3.210646,0.1676024,"Hypothalamus"
"4396","Hypothalamus","1-06-24-15_13","BXD75",0,6,5,"Iba1",2.581782,2.655163,-0.07338068,"Hypothalamus"
"4397","Hypothalamus","1-09-23-15_04","BXD68",0,6,0,"Iba1",1.704717,1.807897,-0.1031795,"Hypothalamus"
"4398","Hypothalamus","1-1-11-16_12","BXD68",0,14,5,"Iba1",4.937351,4.628085,0.3092661,"Hypothalamus"
"4399","Hypothalamus","1-1-18-16_16","BXD87",0,14,5,"Iba1",4.616781,4.297503,0.3192781,"Hypothalamus"
"4400","Hypothalamus","1-1-20-16_17","BXD75",0,14,5,"Iba1",4.638125,4.355541,0.2825834,"Hypothalamus"
"4401","Hypothalamus","1-10-14-15_07","DBA.2J",0,14,5,"Iba1",3.633101,3.332881,0.3002203,"Hypothalamus"
"4402","Hypothalamus","1-10-14-15_14","C57BL.6J",0,14,5,"Iba1",3.075413,2.881118,0.1942943,"Hypothalamus"
"4403","Hypothalamus","1-11-09-15_16","BXD77",0,14,5,"Iba1",4.228527,3.669196,0.5593314,"Hypothalamus"
"4404","Hypothalamus","1-11-09-15_18","BXD69",0,14,5,"Iba1",4.181657,3.696078,0.4855781,"Hypothalamus"
"4405","Hypothalamus","1-11-09-15_20","C57BL.6J",0,6,5,"Iba1",3.964599,4.030837,-0.06623828,"Hypothalamus"
"4406","Hypothalamus","1-11-15-15_05","BXD60",0,14,5,"Iba1",3.314046,3.026133,0.2879138,"Hypothalamus"
"4407","Hypothalamus","1-11-15-15_13","DBA.2J",0,14,5,"Iba1",5.417789,4.531951,0.885838,"Hypothalamus"
"4408","Hypothalamus","1-9-02-15_04","BXD51",0,6,5,"NeuN",5.27327,4.728235,0.5450354,"Hypothalamus"
"4409","Hypothalamus","1-9-23-15_06","DBA.2J",0,6,5,"NeuN",4.754091,4.403615,0.3504763,"Hypothalamus"
"4410","Hypothalamus","1-11-2015_02","DBA.2J",0,6,5,"Iba1",2.601883,2.36769,0.2341923,"Hypothalamus"
"4411","Hypothalamus","1-11-23-15_03","BXD65",0,6,5,"Iba1",3.54991,3.581933,-0.03202333,"Hypothalamus"
"4412","Hypothalamus","1-11-23-15_17","DBA.2J",0,14,5,"Iba1",5.180074,4.619328,0.5607463,"Hypothalamus"
"4413","Hypothalamus","1-12-02-15_14","BXD62",0,14,5,"Iba1",6.703578,6.071544,0.6320345,"Hypothalamus"
"4414","Hypothalamus","1-12-07-15_08","BXD61",0,14,5,"Iba1",7.244388,6.196234,1.048154,"Hypothalamus"
"4415","Hypothalamus","1-12-09-15_12","BXD44",0,14,5,"Iba1",5.968193,5.538818,0.4293754,"Hypothalamus"
"4416","Hypothalamus","1-12-14-15_04","BXD66",0,14,5,"Iba1",4.680352,4.451312,0.2290402,"Hypothalamus"
"4417","Hypothalamus","1-12-14-15_19","BXD32",0,14,5,"Iba1",4.569802,3.928322,0.6414809,"Hypothalamus"
"4418","Hypothalamus","1-12-18-15_08","BXD32",1,14,5,"Iba1",4.196591,3.97309,0.2235011,"Hypothalamus"
"4419","Hypothalamus","1-11-15-15_05","BXD60",0,14,5,"GFAP",4.289732,4.446668,-0.1569362,"Hypothalamus"
"4420","Hypothalamus","1-11-15-15_13","DBA.2J",0,14,5,"GFAP",6.984716,8.686234,-1.701518,"Hypothalamus"
"4421","Hypothalamus","1-11-16-15_09","BXD100",0,14,5,"GFAP",6.282358,6.94028,-0.6579221,"Hypothalamus"
"4422","Hypothalamus","1-11-2014_01","DBA.2J",0,6,5,"GFAP",2.89245,2.354893,0.537557,"Hypothalamus"
"4423","Hypothalamus","1-5-12-15_41","BXD69",0,6,5,"Iba1",2.753286,3.218952,-0.4656665,"Hypothalamus"
"4424","Hypothalamus","1-5-22-15_10","BXD62",0,6,5,"Iba1",3.124306,3.026134,0.09817197,"Hypothalamus"
"4425","Hypothalamus","1-6-4-15_04","BXD32",0,6,5,"Iba1",1.854703,1.480717,0.3739865,"Hypothalamus"
"4426","Hypothalamus","1-9-02-15_04","BXD51",0,6,5,"Iba1",1.987596,2.01958,-0.03198437,"Hypothalamus"
"4427","Hypothalamus","1-9-23-15_06","DBA.2J",0,6,5,"Iba1",3.120477,2.864685,0.2557919,"Hypothalamus"
"4428","Hypothalamus","1-12-14-15_04","BXD66",0,14,5,"GFAP",5.9337,6.518915,-0.5852155,"Hypothalamus"
"4429","Hypothalamus","1-12-14-15_19","BXD32",0,14,5,"GFAP",5.157742,5.957657,-0.7999153,"Hypothalamus"
"4430","Hypothalamus","1-12-18-15_08","BXD32",1,14,5,"GFAP",3.004372,3.712827,-0.7084545,"Hypothalamus"
"4431","Hypothalamus","1-5-12-15_02","BXD100",0,6,5,"GFAP",2.305877,1.991994,0.3138826,"Hypothalamus"
"4432","Hypothalamus","1-5-12-15_05","BXD77",0,6,5,"GFAP",5.626417,4.410974,1.215443,"Hypothalamus"
"4433","Hypothalamus","1-5-12-15_27","BXD60",0,6,5,"GFAP",0.7852547,0.8425318,-0.05727708,"Hypothalamus"
"4434","Hypothalamus","1-5-12-15_36","BXD32",1,6,5,"GFAP",2.656144,3.29386,-0.6377161,"Hypothalamus"
"4435","Hypothalamus","1-5-12-15_41","BXD69",0,6,5,"GFAP",2.439905,2.392898,0.04700683,"Hypothalamus"
"4436","Hypothalamus","1-5-22-15_10","BXD62",0,6,5,"GFAP",2.946157,2.362864,0.583293,"Hypothalamus"
"4437","Hypothalamus","1-6-4-15_04","BXD32",0,6,5,"GFAP",1.114753,1.21079,-0.09603695,"Hypothalamus"
"4438","Hypothalamus","1-9-02-15_04","BXD51",0,6,5,"GFAP",1.518388,2.413925,-0.8955366,"Hypothalamus"
"4439","Hypothalamus","1-9-23-15_06","DBA.2J",0,6,5,"GFAP",2.36246,2.657456,-0.2949961,"Hypothalamus"
"4440","Hypothalamus","1-11-2014_01","DBA.2J",0,6,5,"Thionine",25.97541,22.70979,3.265616,"Hypothalamus"
"4441","Hypothalamus","1-11-2015_02","DBA.2J",0,6,5,"Thionine",26.71235,23.1573,3.555057,"Hypothalamus"
"4442","Hypothalamus","1-11-23-15_03","BXD65",0,6,5,"Thionine",11.30546,10.57286,0.7326014,"Hypothalamus"
"4443","Hypothalamus","1-11-23-15_17","DBA.2J",0,14,5,"Thionine",12.78831,10.2778,2.510512,"Hypothalamus"
"4444","Hypothalamus","1-12-02-15_14","BXD62",0,14,5,"Thionine",12.85803,11.8736,0.9844342,"Hypothalamus"
"4445","Hypothalamus","1-12-07-15_08","BXD61",0,14,5,"Thionine",16.67624,14.78193,1.894304,"Hypothalamus"
"4446","Hypothalamus","1-04-26-15_17","BXD66",0,6,0,"GFAP",1.799835,2.579968,-0.7801329,"Hypothalamus"
"4447","Hypothalamus","1-06-24-15_06","BXD44",0,6,5,"GFAP",2.204792,2.082008,0.1227841,"Hypothalamus"
"4448","Hypothalamus","1-11-16-15_09","BXD100",0,14,5,"Iba1",3.869898,4.421377,-0.5514792,"Hypothalamus"
"4449","Hypothalamus","1-11-2014_01","DBA.2J",0,6,5,"Iba1",4.516072,4.41536,0.1007118,"Hypothalamus"
"4450","Hypothalamus","1-09-23-15_04","BXD68",0,6,0,"GFAP",0.8781985,0.8918987,-0.01370014,"Hypothalamus"
"4451","Hypothalamus","1-1-11-16_12","BXD68",0,14,5,"GFAP",4.401458,4.858659,-0.4572007,"Hypothalamus"
"4452","Hypothalamus","1-1-18-16_16","BXD87",0,14,5,"GFAP",5.962048,6.871714,-0.9096658,"Hypothalamus"
